match_url,home_prob_softmax,away_prob_softmax
https://www.premierleague.com/match/38332,0.5012224975639606,0.498777502
https://www.premierleague.com/match/38568,0.5011587479255305,0.498841252
https://www.premierleague.com/match/38392,0.5003737499303883,0.49962625
https://www.premierleague.com/match/38563,0.5011424980115876,0.498857502
https://www.premierleague.com/match/38503,0.5001737499930062,0.49982625
https://www.premierleague.com/match/38445,0.5021449868411654,0.497855013
https://www.premierleague.com/match/38387,0.5002237499850642,0.49977625
https://www.premierleague.com/match/38524,0.5008012493141291,0.499198751
https://www.premierleague.com/match/38491,0.4999162500007832,0.50008375
https://www.premierleague.com/match/38354,0.49917750074190115,0.500822499
https://www.premierleague.com/match/38336,0.5001174999978371,0.4998825
https://www.premierleague.com/match/38377,0.5003499999428334,0.49965
https://www.premierleague.com/match/38569,0.49873500269903925,0.501264997
https://www.premierleague.com/match/38390,0.49892500165639275,0.501074998
https://www.premierleague.com/match/38335,0.4992287506116794,0.500771249
https://www.premierleague.com/match/38309,0.5006949995523972,0.499305
https://www.premierleague.com/match/38607,0.49708253311047534,0.502917467
https://www.premierleague.com/match/38443,0.5002137499869785,0.49978625
https://www.premierleague.com/match/38675,0.4988912518173508,0.501108748
https://www.premierleague.com/match/38486,0.5000349999999428,0.499965
https://www.premierleague.com/match/38353,0.4995975000869434,0.5004025
https://www.premierleague.com/match/38437,0.5000674999995899,0.4999325
https://www.premierleague.com/match/38422,0.49972875002661027,0.50027125
https://www.premierleague.com/match/38525,0.5011512479655513,0.498848752
https://www.premierleague.com/match/38545,0.49806875960398855,0.50193124
https://www.premierleague.com/match/38478,0.4998962500014891,0.50010375
https://www.premierleague.com/match/38598,0.49873750268306866,0.501262497
https://www.premierleague.com/match/38671,0.5003962499170443,0.49960375
https://www.premierleague.com/match/38349,0.5018224919287827,0.498177508
https://www.premierleague.com/match/38623,0.49818500797198245,0.501814992
https://www.premierleague.com/match/38547,0.5011612479120746,0.498838752
https://www.premierleague.com/match/38327,0.5003662499344954,0.49963375
https://www.premierleague.com/match/38427,0.4993262504077883,0.50067375
https://www.premierleague.com/match/38637,0.49946000020995185,0.50054
https://www.premierleague.com/match/38555,0.5013624966275386,0.498637503
https://www.premierleague.com/match/38590,0.5003174999573253,0.4996825
https://www.premierleague.com/match/38474,0.49894750155454853,0.501052498
https://www.premierleague.com/match/38678,0.499203750673111,0.500796249
https://www.premierleague.com/match/38638,0.5013324968454373,0.498667503
https://www.premierleague.com/match/38686,0.500281249970337,0.49971875
https://www.premierleague.com/match/38359,0.49921000065738463,0.500789999
https://www.premierleague.com/match/38479,0.49959375008939616,0.50040625
https://www.premierleague.com/match/38433,0.5019562400181936,0.49804376
https://www.premierleague.com/match/38385,0.49859375370787407,0.501406246
https://www.premierleague.com/match/38453,0.4988650019495099,0.501134998
https://www.premierleague.com/match/38591,0.49937250032944247,0.5006275
https://www.premierleague.com/match/38340,0.4988187521976739,0.501181248
https://www.premierleague.com/match/38490,0.5022799841969954,0.497720016
https://www.premierleague.com/match/38364,0.5005449997841619,0.499455
https://www.premierleague.com/match/38683,0.5006899995619883,0.49931
https://www.premierleague.com/match/38645,0.49871625282084325,0.501283747
https://www.premierleague.com/match/38556,0.5009899987062699,0.499010001
https://www.premierleague.com/match/38334,0.49969500003783024,0.500305
https://www.premierleague.com/match/38413,0.500172499993156,0.4998275
https://www.premierleague.com/match/38507,0.4996387500628582,0.50036125
https://www.premierleague.com/match/38557,0.499078751042487,0.500921249
https://www.premierleague.com/match/38391,0.4995362501329812,0.50046375
https://www.premierleague.com/match/38512,0.4998025000102717,0.5001975
https://www.premierleague.com/match/38565,0.501366246599616,0.498633753
https://www.premierleague.com/match/38404,0.5007862493519325,0.499213751
https://www.premierleague.com/match/38342,0.5007724993853417,0.499227501
https://www.premierleague.com/match/38493,0.5004362498893008,0.49956375
https://www.premierleague.com/match/38469,0.500008749999999,0.49999125
https://www.premierleague.com/match/38396,0.49922750061465837,0.500772499
https://www.premierleague.com/match/38554,0.49893250162196545,0.501067498
https://www.premierleague.com/match/38449,0.5004112499072624,0.49958875
https://www.premierleague.com/match/38528,0.4998475000047288,0.5001525
https://www.premierleague.com/match/38412,0.5006474996380424,0.4993525
https://www.premierleague.com/match/38553,0.5001612499944096,0.49983875
https://www.premierleague.com/match/38371,0.4994762501915625,0.50052375
https://www.premierleague.com/match/38583,0.49953500013405944,0.500465
https://www.premierleague.com/match/38501,0.49968375004217264,0.50031625
https://www.premierleague.com/match/38439,0.4996000000853333,0.5004
https://www.premierleague.com/match/38467,0.49998125000000876,0.50001875
https://www.premierleague.com/match/38446,0.4999875000000025,0.5000125
https://www.premierleague.com/match/38629,0.5004449998825052,0.499555
https://www.premierleague.com/match/38581,0.4995225001451639,0.5004775
https://www.premierleague.com/match/38423,0.5003199999563094,0.49968
https://www.premierleague.com/match/38496,0.5010599984119815,0.498940002
https://www.premierleague.com/match/38646,0.5019849895716036,0.49801501
https://www.premierleague.com/match/38362,0.49994625000020704,0.50005375
https://www.premierleague.com/match/38584,0.5006424996463629,0.4993575
https://www.premierleague.com/match/38352,0.5026462252926321,0.497353775
https://www.premierleague.com/match/38560,0.4983662558142498,0.501633744
https://www.premierleague.com/match/38611,0.4998625000034661,0.5001375
https://www.premierleague.com/match/38625,0.4999425000002535,0.5000575
https://www.premierleague.com/match/38347,0.5000287499999684,0.49997125
https://www.premierleague.com/match/38658,0.5000999999986667,0.4999
https://www.premierleague.com/match/38425,0.49943750023730454,0.5005625
https://www.premierleague.com/match/38572,0.5001137499980376,0.49988625
https://www.premierleague.com/match/38513,0.49954625012456294,0.50045375
https://www.premierleague.com/match/38460,0.49937000033339585,0.50063
https://www.premierleague.com/match/38535,0.4991675007692916,0.500832499
https://www.premierleague.com/match/38527,0.5000649999996339,0.499935
https://www.premierleague.com/match/38498,0.49912000090862824,0.500879999
https://www.premierleague.com/match/38383,0.5001312499969854,0.49986875
https://www.premierleague.com/match/38570,0.4986262534566908,0.501373747
https://www.premierleague.com/match/38559,0.5004549998744049,0.499545
https://www.premierleague.com/match/38436,0.4992112506542691,0.500788749
https://www.premierleague.com/match/38314,0.4985325042137772,0.501467496
https://www.premierleague.com/match/38546,0.49887375190476885,0.501126248
https://www.premierleague.com/match/38389,0.5004699998615694,0.49953
https://www.premierleague.com/match/38365,0.5007924993363545,0.499207501
https://www.premierleague.com/match/38497,0.49937750032163003,0.5006225
https://www.premierleague.com/match/38532,0.5016599939009656,0.498340006
https://www.premierleague.com/match/38481,0.49997625000001783,0.50002375
https://www.premierleague.com/match/38526,0.5000262499999759,0.49997375
https://www.premierleague.com/match/38484,0.5017674926376776,0.498232507
https://www.premierleague.com/match/38461,0.4994200002601492,0.50058
https://www.premierleague.com/match/38579,0.4966825486814924,0.503317451
https://www.premierleague.com/match/38549,0.5010224985746289,0.498977501
https://www.premierleague.com/match/38567,0.5001024999985642,0.4998975
https://www.premierleague.com/match/38652,0.4989137517089418,0.501086248
https://www.premierleague.com/match/38320,0.4986600032081294,0.501339997
https://www.premierleague.com/match/38600,0.5002674999744783,0.4997325
https://www.premierleague.com/match/38483,0.5001299999970706,0.49987
https://www.premierleague.com/match/38410,0.4985800038177051,0.501419996
https://www.premierleague.com/match/38395,0.5001762499927,0.49982375
https://www.premierleague.com/match/38313,0.5011462479919437,0.498853752
https://www.premierleague.com/match/38522,0.5002387499818545,0.49976125
https://www.premierleague.com/match/38562,0.5022512347872967,0.497748765
https://www.premierleague.com/match/38331,0.5003612499371417,0.49963875
https://www.premierleague.com/match/38308,0.49902875122160595,0.500971249
https://www.premierleague.com/match/38660,0.4998950000015435,0.500105
https://www.premierleague.com/match/38458,0.5003324999509867,0.4996675
https://www.premierleague.com/match/38414,0.5017887423689297,0.498211258
https://www.premierleague.com/match/38407,0.5000012500000001,0.49999875
https://www.premierleague.com/match/38609,0.5018587414375257,0.498141259
https://www.premierleague.com/match/38589,0.5004912498419312,0.49950875
https://www.premierleague.com/match/38444,0.5004462498815123,0.49955375
https://www.premierleague.com/match/38480,0.4977537651115671,0.502246235
https://www.premierleague.com/match/38593,0.5015962445769989,0.498403755
https://www.premierleague.com/match/38435,0.4993387503855099,0.50066125
https://www.premierleague.com/match/38548,0.5002987499644481,0.49970125
https://www.premierleague.com/match/38358,0.4997375000241172,0.5002625
https://www.premierleague.com/match/38346,0.4995125001544765,0.5004875
https://www.premierleague.com/match/38399,0.49954750012353616,0.5004525
https://www.premierleague.com/match/38576,0.5000962499988111,0.49990375
https://www.premierleague.com/match/38409,0.49805875975395003,0.50194124
https://www.premierleague.com/match/38463,0.5007112495202608,0.49928875
https://www.premierleague.com/match/38398,0.49977625001493575,0.50022375
https://www.premierleague.com/match/38610,0.49982750000684395,0.5001725
https://www.premierleague.com/match/38668,0.4998450000049652,0.500155
https://www.premierleague.com/match/38382,0.4999687500000407,0.50003125
https://www.premierleague.com/match/38318,0.4986700031368405,0.501329997
https://www.premierleague.com/match/38363,0.49990250000123587,0.5000975
https://www.premierleague.com/match/38518,0.49884000208119017,0.501159998
https://www.premierleague.com/match/38465,0.5012562473565819,0.498743753
https://www.premierleague.com/match/38447,0.49827500684390497,0.501724993
https://www.premierleague.com/match/38644,0.50102124857985,0.498978751
https://www.premierleague.com/match/38630,0.5001499999955,0.49985
https://www.premierleague.com/match/38566,0.49918625071847444,0.500813749
https://www.premierleague.com/match/38351,0.4996950000378302,0.500305
https://www.premierleague.com/match/38477,0.5001874999912109,0.4998125
https://www.premierleague.com/match/38394,0.5011737478439213,0.498826252
https://www.premierleague.com/match/38416,0.5001049999984565,0.499895
https://www.premierleague.com/match/38682,0.5002562499775647,0.49974375
https://www.premierleague.com/match/38685,0.5010974982374092,0.498902502
https://www.premierleague.com/match/38542,0.5005912497244173,0.49940875
https://www.premierleague.com/match/38452,0.5005449997841619,0.499455
https://www.premierleague.com/match/38319,0.4998937500015993,0.50010625
https://www.premierleague.com/match/38653,0.5000662499996124,0.49993375
https://www.premierleague.com/match/38489,0.49971625003046116,0.50028375
https://www.premierleague.com/match/38450,0.49915625080090237,0.500843749
https://www.premierleague.com/match/38430,0.4994362502388902,0.50056375
https://www.premierleague.com/match/38356,0.49869625295474845,0.501303747
https://www.premierleague.com/match/38380,0.4997262500273527,0.50027375
https://www.premierleague.com/match/38564,0.500727499486622,0.499272501
https://www.premierleague.com/match/38536,0.4994762501915626,0.50052375
https://www.premierleague.com/match/38605,0.5022237353380011,0.497776265
https://www.premierleague.com/match/38367,0.4999500000001667,0.50005
https://www.premierleague.com/match/38669,0.49613632690514897,0.503863673
https://www.premierleague.com/match/38647,0.4997450000221085,0.500255
https://www.premierleague.com/match/38551,0.5005312498000896,0.49946875
https://www.premierleague.com/match/38459,0.4987312527231137,0.501268747
https://www.premierleague.com/match/38310,0.49683629222194703,0.503163708
https://www.premierleague.com/match/38670,0.49840625539756106,0.501593745
https://www.premierleague.com/match/38473,0.5015499950348524,0.498450005
https://www.premierleague.com/match/38322,0.498392505538471,0.501607494
https://www.premierleague.com/match/38506,0.5020037392732896,0.497996261
https://www.premierleague.com/match/38417,0.4992200006327353,0.500779999
https://www.premierleague.com/match/38488,0.5000862499991445,0.49991375
https://www.premierleague.com/match/38654,0.5014774956994926,0.498522504
https://www.premierleague.com/match/38337,0.49877000248114994,0.501229998
https://www.premierleague.com/match/38659,0.4990625010986313,0.500937499
https://www.premierleague.com/match/38624,0.5005387497915027,0.49946125
https://www.premierleague.com/match/38330,0.5000474999998571,0.4999525
https://www.premierleague.com/match/38592,0.49920125067947096,0.500798749
https://www.premierleague.com/match/38375,0.49898500139423546,0.501014999
https://www.premierleague.com/match/38329,0.49935625035570513,0.50064375
https://www.premierleague.com/match/38636,0.5001287499971543,0.49987125
https://www.premierleague.com/match/38517,0.4995887500927376,0.50041125
https://www.premierleague.com/match/38403,0.5019924894529508,0.498007511
https://www.premierleague.com/match/38441,0.5001999999893334,0.4998
https://www.premierleague.com/match/38366,0.50095499883869,0.499045001
https://www.premierleague.com/match/38415,0.49999375000000035,0.50000625
https://www.premierleague.com/match/38664,0.5002862499687266,0.49971375
https://www.premierleague.com/match/38464,0.49948875017817157,0.50051125
https://www.premierleague.com/match/38574,0.50006749999959,0.4999325
https://www.premierleague.com/match/38626,0.5008112492881271,0.499188751
https://www.premierleague.com/match/38372,0.5013174969507755,0.498682503
https://www.premierleague.com/match/38499,0.5002024999889283,0.4997975
https://www.premierleague.com/match/38348,0.49935375035986546,0.50064625
https://www.premierleague.com/match/38648,0.49961875007388706,0.50038125
https://www.premierleague.com/match/38326,0.5051185711815658,0.494881429
https://www.premierleague.com/match/38577,0.5001462499958291,0.49985375
https://www.premierleague.com/match/38510,0.4976887664617422,0.502311234
https://www.premierleague.com/match/38661,0.5006749995899379,0.499325
https://www.premierleague.com/match/38596,0.4995550001174948,0.500445
https://www.premierleague.com/match/38405,0.4990962509841994,0.500903749
https://www.premierleague.com/match/38602,0.5003187499568194,0.49968125
https://www.premierleague.com/match/38587,0.4996875000406901,0.5003125
https://www.premierleague.com/match/38312,0.5004624998680912,0.4995375
https://www.premierleague.com/match/38311,0.49818875792267164,0.501811242
https://www.premierleague.com/match/38420,0.5000762499994088,0.49992375
https://www.premierleague.com/match/38505,0.4980150104283964,0.50198499
https://www.premierleague.com/match/38684,0.5040074141879712,0.495992586
https://www.premierleague.com/match/38355,0.4994637502056082,0.50053625
https://www.premierleague.com/match/38543,0.49996750000004575,0.5000325
https://www.premierleague.com/match/38509,0.4996462500590239,0.50035375
https://www.premierleague.com/match/38431,0.5013174969507755,0.498682503
https://www.premierleague.com/match/38641,0.49897250144638366,0.501027499
https://www.premierleague.com/match/38595,0.49953875013084215,0.50046125
https://www.premierleague.com/match/38333,0.49977750001468685,0.5002225
https://www.premierleague.com/match/38650,0.49708003319566446,0.502919967
https://www.premierleague.com/match/38618,0.49976375001758144,0.50023625
https://www.premierleague.com/match/38508,0.5002024999889283,0.4997975
https://www.premierleague.com/match/38323,0.5011249981015663,0.498875002
https://www.premierleague.com/match/38434,0.500371249931776,0.49962875
https://www.premierleague.com/match/38677,0.5006612496144901,0.49933875
https://www.premierleague.com/match/38476,0.5005249998070626,0.499475
https://www.premierleague.com/match/38511,0.5017599927310014,0.498240007
https://www.premierleague.com/match/38440,0.5005574997689675,0.4994425
https://www.premierleague.com/match/38631,0.49839250553847103,0.501607494
https://www.premierleague.com/match/38360,0.49980500000988654,0.500195
https://www.premierleague.com/match/38442,0.4994012502862037,0.50059875
https://www.premierleague.com/match/38529,0.4993712503314153,0.50062875
https://www.premierleague.com/match/38663,0.5010349985217121,0.498965001
https://www.premierleague.com/match/38561,0.4987250027635553,0.501274997
https://www.premierleague.com/match/38649,0.4999487500001795,0.50005125
https://www.premierleague.com/match/38373,0.4995825000970304,0.5004175
https://www.premierleague.com/match/38573,0.4989550015215522,0.501044998
https://www.premierleague.com/match/38482,0.4986500032804905,0.501349997
